catch_raw_id,trap_visit_id,release_id,trap_visit_time_end,stream,site,trap_name,species_common_name,capture_run,capture_run_method,adipose_clipped,dead,life_stage,fork_length,weight,num_fish_caught,plus_count,plus_count_methodology,is_random,mark_type,mark_color,mark_position
1506,123,NA,2024-03-09T11:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,120,NA,1,NA,NA,NA,NA,NA,NA
1517,124,NA,2024-03-28T09:09:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,39,NA,1,NA,NA,NA,NA,NA,NA
1528,125,NA,2024-03-10T12:08:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,109,NA,1,NA,NA,NA,NA,NA,NA
1539,126,NA,2024-03-29T11:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,78,NA,1,NA,NA,NA,NA,NA,NA
1551,127,NA,2024-03-12T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,36,NA,1,NA,NA,NA,NA,NA,NA
1561,127,NA,2024-03-12T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,106,NA,1,NA,NA,NA,NA,NA,NA
1573,128,NA,2024-03-30T09:25:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,109,NA,1,NA,NA,NA,NA,NA,NA
1583,129,NA,2024-03-13T09:33:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,32,NA,1,NA,NA,NA,NA,NA,NA
1593,129,NA,2024-03-13T09:33:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,116,NA,1,NA,NA,NA,NA,NA,NA
1606,130,NA,2024-03-31T09:17:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,90,NA,1,NA,NA,NA,NA,NA,NA
1616,133,NA,2024-03-14T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,188,NA,1,NA,NA,NA,NA,NA,NA
1628,131,NA,2024-04-01T01:50:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,96,NA,1,NA,NA,NA,NA,NA,NA
1639,132,NA,2024-03-15T10:39:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,114,NA,1,NA,NA,NA,NA,NA,NA
1650,134,NA,2024-04-02T10:25:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,409,NA,1,NA,NA,NA,NA,NA,NA
1661,135,NA,2024-03-16T10:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1671,135,NA,2024-03-16T10:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,115,NA,1,NA,NA,NA,NA,NA,NA
1682,135,NA,2024-03-16T10:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,63,NA,1,NA,NA,NA,NA,NA,NA
1694,136,NA,2024-04-03T08:54:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,42,NA,1,NA,NA,NA,NA,NA,NA
1705,137,NA,2024-03-17T10:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,36,NA,1,NA,NA,NA,NA,NA,NA
1717,137,NA,2024-03-17T10:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,36,NA,1,NA,NA,NA,NA,NA,NA
1727,138,NA,2024-04-04T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,102,NA,1,NA,NA,NA,NA,NA,NA
1738,139,NA,2024-03-18T11:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Sacramento pikeminnow,NA,NA,NA,NA,NA,99,NA,1,NA,NA,NA,NA,NA,NA
1749,140,NA,2024-04-05T08:28:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,122,NA,1,NA,NA,NA,NA,NA,NA
1759,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1772,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,115,NA,1,NA,NA,NA,NA,NA,NA
1784,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Black bullhead,NA,NA,NA,TRUE,NA,65,NA,1,NA,NA,NA,NA,NA,NA
1795,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,47,NA,1,NA,NA,NA,NA,NA,NA
1805,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
1815,142,NA,2024-04-07T10:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,85,NA,1,NA,NA,NA,NA,NA,NA
1825,146,NA,2024-03-20T10:45:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,35,NA,1,NA,NA,NA,NA,NA,NA
1837,146,NA,2024-03-20T10:45:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,249,NA,1,NA,NA,NA,NA,NA,NA
1847,146,NA,2024-03-20T10:45:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,120,NA,1,NA,NA,NA,NA,NA,NA
1857,143,NA,2024-04-08T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,31,NA,1,NA,NA,NA,NA,NA,NA
1869,144,NA,2024-03-21T02:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,36,NA,1,NA,NA,NA,NA,NA,NA
1882,145,NA,2024-04-09T11:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Black bullhead,NA,NA,NA,NA,parr,63,NA,1,NA,NA,NA,NA,NA,NA
1893,145,NA,2024-04-09T11:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,47,NA,1,NA,NA,NA,NA,NA,NA
1903,147,NA,2024-03-22T09:37:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1914,147,NA,2024-03-22T09:37:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,43,NA,1,NA,NA,NA,NA,NA,NA
1925,148,NA,2024-04-10T12:03:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,57,NA,1,NA,NA,NA,NA,NA,NA
1935,148,NA,2024-04-10T12:03:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,56,NA,1,NA,NA,NA,NA,NA,NA
1947,148,NA,2024-04-10T12:03:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,30,NA,1,NA,NA,NA,NA,NA,NA
1961,149,NA,2024-03-24T11:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,77,NA,1,NA,NA,NA,NA,NA,NA
1971,153,NA,2024-04-11T10:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,41,NA,1,NA,NA,NA,NA,NA,NA
1980,153,NA,2024-04-11T10:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,51,NA,1,NA,NA,NA,NA,NA,NA
1991,150,NA,2024-03-25T10:10:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,225,113.5,1,NA,NA,NA,NA,NA,NA
2002,151,NA,2024-04-12T08:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,42,NA,1,NA,NA,NA,NA,NA,NA
2013,151,NA,2024-04-12T08:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,48,NA,1,NA,NA,NA,NA,NA,NA
2024,152,NA,2024-03-26T11:08:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,40,NA,1,NA,NA,NA,NA,NA,NA
2035,154,NA,2024-04-13T12:54:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,48,NA,1,NA,NA,NA,NA,NA,NA
2045,157,NA,2024-03-27T08:52:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,48,NA,1,NA,NA,NA,NA,NA,NA
2056,155,NA,2024-04-15T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,114,NA,1,NA,NA,NA,NA,NA,NA
2069,155,NA,2024-04-15T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,96,NA,1,NA,NA,NA,NA,NA,NA
2079,156,NA,2024-03-28T10:18:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
2091,158,NA,2024-04-16T10:41:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,115,NA,1,NA,NA,NA,NA,NA,NA
2102,158,NA,2024-04-16T10:41:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,71,NA,1,NA,NA,NA,NA,NA,NA
2113,159,NA,2024-03-29T08:49:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,213,104,1,NA,NA,NA,NA,NA,NA
2123,160,NA,2024-04-17T09:10:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,111,NA,1,NA,NA,NA,NA,NA,NA
2133,160,NA,2024-04-17T09:10:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,67,NA,1,NA,NA,NA,NA,NA,NA
2144,162,NA,2024-03-30T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,125,NA,1,NA,NA,NA,NA,NA,NA
2155,161,NA,2024-04-18T12:51:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,119,NA,1,NA,NA,NA,NA,NA,NA
2168,161,NA,2024-04-18T12:51:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,52,NA,1,NA,NA,NA,NA,NA,NA
2179,161,NA,2024-04-18T12:51:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,53,NA,1,NA,NA,NA,NA,NA,NA
2190,166,NA,2024-03-31T11:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,parr,66,2.92,1,NA,NA,NA,NA,NA,NA
2201,166,NA,2024-03-31T11:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,115,17.57,1,NA,NA,NA,NA,NA,NA
2211,163,NA,2024-04-19T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,95,10.7,1,NA,NA,NA,NA,NA,NA
2221,163,NA,2024-04-19T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,41,NA,1,NA,NA,NA,NA,NA,NA
1305,104,NA,2024-03-17T08:51:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,105,NA,1,NA,NA,NA,NA,NA,NA
1316,105,NA,2024-02-16T09:03:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,72,NA,1,NA,NA,NA,NA,NA,NA
1328,106,NA,2024-03-18T01:35:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,105,NA,1,NA,NA,NA,NA,NA,NA
1339,107,NA,2024-02-23T10:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,90,NA,1,NA,NA,NA,NA,NA,NA
1349,109,NA,2024-03-19T12:25:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,109,NA,1,NA,NA,NA,NA,NA,NA
1360,110,NA,2024-03-20T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,34,NA,1,NA,NA,NA,NA,NA,NA
1371,110,NA,2024-03-20T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,64,NA,1,NA,NA,NA,NA,NA,NA
1383,112,NA,2024-03-21T12:07:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,33,NA,1,NA,NA,NA,NA,NA,NA
1393,113,NA,2024-03-05T09:07:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Black bullhead,NA,NA,NA,TRUE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1405,115,NA,2024-03-06T11:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,38,NA,1,NA,NA,NA,NA,NA,NA
1416,117,NA,2024-03-23T10:09:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,56,NA,1,NA,NA,NA,NA,NA,NA
1427,116,NA,2024-03-07T12:10:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,108,NA,1,NA,NA,NA,NA,NA,NA
1437,120,NA,2024-03-24T09:02:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,smolt,110,NA,1,NA,NA,NA,NA,NA,NA
1449,120,NA,2024-03-24T09:02:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,60,NA,1,NA,NA,NA,NA,NA,NA
1460,119,NA,2024-03-08T11:17:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,NA,39,NA,1,NA,NA,NA,NA,NA,NA
1471,121,NA,2024-03-26T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,95,NA,1,NA,NA,NA,NA,NA,NA
1482,121,NA,2024-03-26T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Black bullhead,NA,NA,NA,NA,NA,72,NA,1,NA,NA,NA,NA,NA,NA
1494,122,NA,2024-03-27T10:40:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,137,NA,1,NA,NA,NA,NA,NA,NA
1504,123,NA,2024-03-09T11:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,72,NA,1,NA,NA,NA,NA,NA,NA
1514,124,NA,2024-03-28T09:09:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
1525,125,NA,2024-03-10T12:08:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1536,125,NA,2024-03-10T12:08:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,84,NA,1,NA,NA,NA,NA,NA,NA
1547,127,NA,2024-03-12T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,38,NA,1,NA,NA,NA,NA,NA,NA
1559,127,NA,2024-03-12T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,121,NA,1,NA,NA,NA,NA,NA,NA
1570,127,NA,2024-03-12T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,96,NA,1,NA,NA,NA,NA,NA,NA
1581,129,NA,2024-03-13T09:33:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1592,129,NA,2024-03-13T09:33:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,111,NA,1,NA,NA,NA,NA,NA,NA
1602,130,NA,2024-03-31T09:17:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,82,NA,1,NA,NA,NA,NA,NA,NA
1614,133,NA,2024-03-14T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,246,NA,1,NA,NA,NA,NA,NA,NA
1625,131,NA,2024-04-01T01:50:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,107,NA,1,NA,NA,NA,NA,NA,NA
1636,132,NA,2024-03-15T10:39:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,115,NA,1,NA,NA,NA,NA,NA,NA
1648,134,NA,2024-04-02T10:25:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,98,NA,1,NA,NA,NA,NA,NA,NA
1658,135,NA,2024-03-16T10:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,41,NA,1,NA,NA,NA,NA,NA,NA
1670,135,NA,2024-03-16T10:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,114,NA,1,NA,NA,NA,NA,NA,NA
1680,135,NA,2024-03-16T10:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,87,NA,1,NA,NA,NA,NA,NA,NA
1690,136,NA,2024-04-03T08:54:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,41,NA,1,NA,NA,NA,NA,NA,NA
1701,137,NA,2024-03-17T10:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,33,NA,1,NA,NA,NA,NA,NA,NA
1713,137,NA,2024-03-17T10:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,114,NA,1,NA,NA,NA,NA,NA,NA
1725,138,NA,2024-04-04T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,95,NA,1,NA,NA,NA,NA,NA,NA
1736,139,NA,2024-03-18T11:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,76,NA,1,NA,NA,NA,NA,NA,NA
1746,140,NA,2024-04-05T08:28:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,106,NA,1,NA,NA,NA,NA,NA,NA
1758,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,38,NA,1,NA,NA,NA,NA,NA,NA
1771,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,112,NA,1,NA,NA,NA,NA,NA,NA
1783,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Black bullhead,NA,NA,NA,TRUE,NA,61,NA,1,NA,NA,NA,NA,NA,NA
1794,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,54,NA,1,NA,NA,NA,NA,NA,NA
1804,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Sacramento sucker,NA,NA,NA,NA,NA,48,NA,1,NA,NA,NA,NA,NA,NA
1814,142,NA,2024-04-07T10:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
1824,146,NA,2024-03-20T10:45:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,39,NA,1,NA,NA,NA,NA,NA,NA
1834,146,NA,2024-03-20T10:45:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,193,NA,1,NA,NA,NA,NA,NA,NA
1846,146,NA,2024-03-20T10:45:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,60,NA,1,NA,NA,NA,NA,NA,NA
1856,143,NA,2024-04-08T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,81,NA,1,NA,NA,NA,NA,NA,NA
1867,144,NA,2024-03-21T02:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,38,NA,1,NA,NA,NA,NA,NA,NA
1880,144,NA,2024-03-21T02:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,94,NA,1,NA,NA,NA,NA,NA,NA
1892,145,NA,2024-04-09T11:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,43,NA,1,NA,NA,NA,NA,NA,NA
1902,147,NA,2024-03-22T09:37:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,35,NA,1,NA,NA,NA,NA,NA,NA
1912,147,NA,2024-03-22T09:37:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,44,NA,1,NA,NA,NA,NA,NA,NA
1923,148,NA,2024-04-10T12:03:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Black bullhead,NA,NA,NA,NA,NA,73,NA,1,NA,NA,NA,NA,NA,NA
1934,148,NA,2024-04-10T12:03:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,45,NA,1,NA,NA,NA,NA,NA,NA
1944,148,NA,2024-04-10T12:03:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,362,NA,1,NA,NA,NA,NA,NA,NA
1956,149,NA,2024-03-24T11:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,110,NA,1,NA,NA,NA,NA,NA,NA
1970,153,NA,2024-04-11T10:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,49,NA,1,NA,NA,NA,NA,NA,NA
1981,153,NA,2024-04-11T10:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,52,NA,1,NA,NA,NA,NA,NA,NA
1993,150,NA,2024-03-25T10:10:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,112,NA,1,NA,NA,NA,NA,NA,NA
2003,151,NA,2024-04-12T08:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,44,NA,1,NA,NA,NA,NA,NA,NA
2014,151,NA,2024-04-12T08:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,39,NA,1,NA,NA,NA,NA,NA,NA
2025,152,NA,2024-03-26T11:08:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,44,NA,1,NA,NA,NA,NA,NA,NA
2036,154,NA,2024-04-13T12:54:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,125,NA,1,NA,NA,NA,NA,NA,NA
2046,157,NA,2024-03-27T08:52:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,43,NA,1,NA,NA,NA,NA,NA,NA
2059,155,NA,2024-04-15T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,99,NA,1,NA,NA,NA,NA,NA,NA
2070,156,NA,2024-03-28T10:18:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,35,NA,1,NA,NA,NA,NA,NA,NA
2081,156,NA,2024-03-28T10:18:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,113,NA,1,NA,NA,NA,NA,NA,NA
2092,158,NA,2024-04-16T10:41:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,104,NA,1,NA,NA,NA,NA,NA,NA
2104,158,NA,2024-04-16T10:41:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,54,NA,1,NA,NA,NA,NA,NA,NA
2114,159,NA,2024-03-29T08:49:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,234,145,1,NA,NA,NA,NA,NA,NA
